"CLIENT_CODE","FILE_NBR","FRASE_HOSP_NAME","SUBMISSION_NUMBER","FRASE_ADDR1","FRASE_ADDR2","FRASE_ADDR3","FRASE_CITY","FRASE_COUNTY","FRASE_COUNTY_DESC","FRASE_STATE","FRASE_ZIP","FRASE_EMAIL_ADDR","A1_1A","A1_1B","A1_1C","A1_1D","A1_1E","A1_1F","A1_1G","A1_1H","A1_1I","A1_1J","A1_1K","A1_1L","A1_1M","A1_1N","A1_1O"
"23",23960042,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF SPRING HILL","23960042010120191231201903302020074952","12440 CORTEZ BLVD",,,"BROOKSVILLE","27","HERNANDO","FL","34613","Loretta.Pizzo@encompasshealth.com",,"103042","103551","ENCOMPASS HEALTH REHABILITATION  HOSPITAL OF SPRING HILL","12440 CORTEZ BOULEVARD","BROOKSVILLE","HERNANDO","34613","KIMBERLY S. LUNT","12440 CORTEZ BOULEVARD BROOKSVILLE, FL 34613","KIMBERLY S. LUNT","CONTROLLER","3525924250","3525924240","compass@hfgflorida.com"
"23",23960109,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA","23960109010120191231201903262020044517","2275 SW 22ND LANE",,,"OCALA","42","MARION","FL","34471","jodi.may@healthsouth.com",,"103043","83692","ENCOMPASS HEALTH REHABILITATION HOSPITAL OF OCALA","2275 SW 22ND LANE","OCALA","MARION","34471","ROBERT COSTELLO","2275 SW 22ND LANE OCALA, FL 34471","ROBERT COSTELLO","CONTROLLER","3522824000","3522824389","compass@hfgflorida.com"
"23",23960112,"ENCOMPASS HEALTH REHAB HOSPITAL AN AFFILIATE OF MARTIN HEALTH","23960112010120191231201903262020030759","5850 SE COMMUNITY DR",,,"STUART","43","MARTIN","FL","34997","Ivette.Miranda@encompasshealth.com",,"103044","95875","ENCOMPASS HEALTH REHABILITATION HOSPITAL,    AN AFFILIATE OF MARTIN HEALTH","5850 SOUTHEAST COMMUNITY DRIVE","STUART","MARTIN","34997","DAWN M. SALAS","5850 SOUTHEAST COMMUNITY DRIVE STUART, FL 34997","DAWN M. SALAS","CONTROLLER","7723243500","7723243897","compass@hfgflorida.com"
"23",23960115,"ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS","23960115010120191231201903262020042037","831 S STATE RD 434",,,"ALTAMONTE SPRINGS","59","SEMINOLE","FL","32714","michael.thomas@encompasshealth.com",,"103045","142355","ENCOMPASS HEALTH REHABILITATION  HOSPITAL OF ALTAMONTE SPRINGS","831 SOUTH STATE ROAD 434","ALTAMONTE SPRINGS","SEMINIOLE","32714","SAMUEL MINEHART","831 SOUTH STATE ROAD 434 ALTAMONTE SPRINGS, FL 32714","SAMUEL MINEHART","CONTROLLER","4075878600","4075878994","compass@hfgflorida.com"
"23",100146,"LAKE CITY MEDICAL CENTER SUWANNEE CAMPUS","00100146010120191231201906302020012315","1100 SW 11TH ST",,,"LIVE OAK","61","SUWANNEE","FL","32060","rick.naegler@hcahealthcare.com",,"101301","101796","Shands Live Oak Regional Medical Center","1100 SW 11th Street","Live Oak","Suwannee","32060","Zachary W Ervin","4000 Meridian Blvd, Franklin, TN 37067","Zachary W Ervin","Senior Revenue Manager","3863620800","6153732603","zachary_ervin@chs.net"
"23",100010,"ST MARY'S MEDICAL CENTER","00100010010120191231201906262020040448","901 45TH ST",,,"WEST PALM BEACH","50","PALM BEACH","FL","33407","michelle.cartwright@tenethealth.com",,"100288","101486","ST. MARY'S MEDICAL CENTER","901 45TH STREET","WEST PALM BEACH","PALM BEACH","33407","MICHELLE CARTWRIGHT","901 45TH STREET WEST PALM BEACH, FL 33407","MICHELLE CARTWRIGHT","CHIEF FINANCIAL OFFICER","5618446300","5618821025","compass@hfgflorida.com"
"23",100029,"NORTH SHORE MEDICAL CENTER","00100029010120191231201906262020042025","1100 NW 95TH ST",,,"MIAMI","13","MIAMI-DADE","FL","33150",,,"100029","100498","NORTH SHORE MEDICAL CENTER","1100 NW 95TH STREET","MIAMI","MIAMI-DADE","33150","CHARLES TYSON","1100 NW 95TH STREET MIAMI, FL 33150","CHARLES TYSON","CHIEF FINANCIAL OFFICER","3058356000","3058356163","compass@hfgflorida.com"
"23",100183,"CORAL GABLES HOSPITAL","00100183010120191231201906262020035920","3100 S DOUGLAS RD",,,"CORAL GABLES","13","MIAMI-DADE","FL","33134-6914",,,"100183","109606","CORAL GABLES HOSPITAL","3100 DOUGLAS ROAD","CORAL GABLES","MIAMI-DADE","33134","HENRY CAPOTE","3100 DOUGLAS ROAD CORAL GABLES, FL 33134","HENRY CAPOTE","CHIEF FINANCIAL OFFICER","3054458461","3054416879","compass@hfgflorida.com"
"23",100187,"PALMETTO GENERAL HOSPITAL","00100187010120191231201906262020043218","2001 W 68TH ST",,,"HIALEAH","13","MIAMI-DADE","FL","33016",,,"100187","104604","PALMETTO GENERAL HOSPITAL","2001 WEST 68TH STREET","HIALEAH","MIAMI-DADE","33016","OSCAR C. VICENTE","2001 WEST 68TH STREET HIALEAH, FL 33016","OSCAR C. VICENTE","CHIEF FINANCIAL OFFICER","3058235000","3053642173","compass@hfgflorida.com"
"23",100211,"ADVENTHEALTH DADE CITY","00100211010120191231201906262020010928","13100 FORT KING RD",,,"DADE CITY","51","PASCO","FL","33525","Amanda.Maggard@adventhealth.com",,"100211","109592","ADVENTHEALTH DADE CITY","13100 FORT KING ROAD","DADE CITY","PASCO","33525","TIMOTHY WIDDISON","3100 EAST FLETCHER TAMPA, FL 33613","TIMOTHY WIDDISON","VP FINANCE AH WEST FL DIV","8136157518","8136157339","compass@hfgflorida.com"
"23",100147,"NORTHWEST FLORIDA COMMUNITY HOSPITAL","00100147010120191231201903302020100941","1360 BRICKYARD RD",,,"CHIPLEY","67","WASHINGTON","FL","32428","mkozar@nfch.org",,"101308","10190700","NORTHWEST FLORIDA COMMUNITY HOSPITAL","1360 BRICKYARD ROAD","CHIPLEY","WASHINGTON","32428",,,"MARCEY MORGAN","SENIOR ACCOUNTANT","8504158127","8506385764","MBLACK@NFCH.ORG"
"23",100176,"PALM BEACH GARDENS MEDICAL CENTER","00100176010120191231201906262020043828","3360 BURNS RD",,,"PALM BEACH GARDENS","50","PALM BEACH","FL","33410","aj.atkinson@tenethealth.com",,"100176","102105","PALM BEACH GARDENS MEDICAL CENTER","3360 BURNS ROAD","PALM BEACH GARDENS","PALM BEACH","33410","HOWARD O. BROWN","3360 BURNS ROAD PALM BEACH GARDENS, FL 33410","HOWARD O. BROWN","CHIEF FINANCIAL OFFICER","5616221411","5616947160","compass@hfgflorida.com"
"23",100258,"DELRAY MEDICAL CENTER","00100258010120191231201906302020011347","5352 LINTON BLVD",,,"DELRAY BEACH","50","PALM BEACH","FL","33484","maggie.gill@tenethealth.com",,"100258","120090","DELRAY MEDICAL CENTER","5352 LINTON BOULEVARD","DELRAY BEACH","PALM BEACH","334848146","SHERI MONTGOMERY","5352 LINTON BOULEVARD DELRAY BEACH, FL 33484-8146","SHERI MONTGOMERY","CHIEF FINANCIAL OFFICER","5614984440","5616375131","compass@hfgflorida.com"
"23",104015,"LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES","00104015010120191231201907072020122654","1201 N 37TH AVE",,,"HOLLYWOOD","6","BROWARD","FL","33021","amorales1@larkinhospital.com",,"104079","015775700","LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES","1201 NORTH 37TH AVENUE","HOLLYWOOD","BROWARD","33021","Lixia Fan","5996 SW 70TH STREET 5TH FLOOR SOUTH MIAMI, FL 33143","MARK P. EARLY","CORPORATE VP / CFO","3052847700","3052847545","lfan@larkinhospital.com"
"23",110008,"WEST BOCA MEDICAL CENTER","00110008010120191231201906262020024911","21644 STATE RD 7",,,"BOCA RATON","50","PALM BEACH","FL","33428","GEORGE.RIZZUTO@TENETHEALTH.COM",,"100268","120243","WEST BOCA MEDICAL CENTER","21644 STATE ROAD 7 NORTH","BOCA RATON","PALM BEACH","33428","KIM COLE","21644 STATE ROAD 7 NORTH BOCA RATON, FL 33428","KIM COLE","CHIEF FINANCIAL OFFICER","5614888000","5614888105","compass@hfgflorida.com"
"23",110403,"GOOD SAMARITAN MEDICAL CENTER","00110403010120191231201907012020043308","1309 N FLAGLER DR",,,"WEST PALM BEACH","50","PALM BEACH","FL","33401","tara.mccoy@tenethealth.com",,"100287","101524","GOOD SAMARITAN MEDICAL CENTER","1309 N. FLAGLER DRIVE","WEST PALM BEACH","PALM BEACH","33401","TAYLOR GUITTAP","1309 N. FLAGLER DRIVE WEST PALM BEACH, FL 33401","TAYLOR GUITTAP","CHIEF FINANCIAL OFFICER","5616555511","5616506127","compass@hfgflorida.com"
"23",100249,"BAYFRONT HEALTH SEVEN RIVERS","00100249010120191231201906252020034905","6201 N SUNCOAST BLVD",,,"CRYSTAL RIVER","9","CITRUS","FL","34428","linda.stockton@sevenriversregional.com",,"100249","119989","BAYFRONT HEALTH SEVEN RIVERS","6201 N SUNCOAST BLVD","CRYSTAL RIVER","CITRUS","34428","Zachary W Ervin","4000 MERIDIAN BLVDFRANKLIN, TN  37067","Zachary W Ervin","Senior Revenue Manager","6156286501","6153732603","Zachary_Ervin@chs.net"
"23",23960025,"PHYSICIANS REGIONAL MEDICAL CENTER - PINE RIDGE","23960025010120191231201906302020114826","6101 PINE RIDGE RD",,,"NAPLES","11","COLLIER","FL","34119","Sherry.connolly@physiciansregional.com",,"100286","103144","Physicians Regional Healthcare System","6101 Pine Ridge Rd.","Naples","Collier","34119","Tien Nguyen","4000 Meridian Boulevard
Franklin, TN 37067","Tien Nguyen","Revenue Manager","6154657411","6153732603","tien_nguyen@chs.net"
"23",23960099,"ADVENTHEALTH WESLEY CHAPEL","23960099010120191231201906262020124135","2600 BRUCE B DOWNS BLVD",,,"WESLEY CHAPEL","51","PASCO","FL","33544","carolyn.mccarty@adventhealth.com",,"100319","054568","ADVENTHEALTH WESLEY CHAPEL","2600 BRUCE B DOWNS BOULEVARD","WESLEY CHAPEL","PASCO","33544","TIMOTHY WIDDISON","3100 EAST FLETCHER TAMPA, FL 33613","TIMOTHY WIDDISON","VP FINANCE AH WEST FL DIV","8136157518","8136157339","compass@hfgflorida.com"
"23",100156,"LAKE CITY MEDICAL CENTER","00100156010120191231201905272020061850","340 NW COMMERCE DR",,,"LAKE CITY","12","COLUMBIA","FL","32055","rick.naegler@hcahealthcare.com",,"100156","119768","LAKE CITY MEDICAL CENTER","340 NORTHWEST COMMERCE DRIVE","LAKE CITY","COLUMBIA","32055","JENNIFER B. ADAMS","340 NORTHWEST COMMERCE DRIVE LAKE CITY, FL 32055","JENNIFER B. ADAMS","CHIEF FINANCIAL OFFICER","3867199000","3867197787","compass@hfgflorida.com"
"23",100169,"ADVENTHEALTH DAYTONA BEACH","00100169010120191231201905222020011039","301 MEMORIAL MEDICAL PKWY",,,"DAYTONA BEACH","64","VOLUSIA","FL","32117","Carolyn.McCarty@adventhealth.com",,"100068","101869","ADVENTHEALTH DAYTONA BEACH","301 MEMORIAL MEDICAL PARKWAY","DAYTONA BEACH","VOLUSIA","32117","CULLY L. CHAPMAN","301 MEMORIAL MEDICAL PARKWAY DAYTONA BEACH, FL 32117","CULLY L. CHAPMAN","CHIEF FINANCIAL OFFICER","3862316000","3862313919","compass@hfgflorida.com"
"23",100226,"ORANGE PARK MEDICAL CENTER","00100226010120191231201905272020092518","2001 KINGSLEY AVE",,,"ORANGE PARK","10","CLAY","FL","32073","thomas.pentz@hcahealthcare.com",,"100226","111741","ORANGE PARK MEDICAL CENTER","2001 KINGSLEY AVENUE","ORANGE PARK","CLAY","32073","CHRISTOPHER M. GLENN","2001 KINGSLEY AVENUE ORANGE PARK, FL 32073","CHRISTOPHER M. GLENN","CHIEF FINANCIAL OFFICER","9046398500","9042768610","compass@hfgflorida.com"
"23",100236,"FAWCETT MEMORIAL HOSPITAL","00100236010120191231201905272020045600","21298 OLEAN BLVD",,,"PORT CHARLOTTE","8","CHARLOTTE","FL","33952",,,"100236","117463","FAWCETT MEMORIAL HOSPITAL","21298 OLEAN BOULEVARD","PORT CHARLOTTE","CHARLOTTE","33952","VICKIE MAGUREAN","21298 OLEAN BOULEVARD PORT CHARLOTTE, FL 33952","VICKIE MAGUREAN","CHIEF FINANCIAL OFFICER","9416291181","9416276142","compass@hfgflorida.com"
"23",100248,"LARGO MEDICAL CENTER","00100248010120191231201905272020073619","201 14TH ST SW",,,"LARGO","52","PINELLAS","FL","33770","sandra.johnson10@hcahealthcare.com",,"100248","119741","LARGO MEDICAL CENTER","201 14TH STREET SOUTHWEST","LARGO","PINELLAS","33770","GLENN G. ROMIG","201 14TH STREET SOUTHWEST LARGO, FL 33770","GLENN G. ROMIG","CHIEF FINANCIAL OFFICER","7275885200","7275886934","compass@hfgflorida.com"
"23",100254,"CAPITAL REGIONAL MEDICAL CENTER","00100254010120191231201905202020103537","2626 CAPITAL MEDICAL BLVD",,,"TALLAHASSEE","37","LEON","FL","32308","alan.keesee@hca.healthcare.com",,"100254","119806","CAPITAL REGIONAL MEDICAL CENTER","2626 CAPITAL MEDICAL BOULEVARD","TALLAHASSEE","LEON","32308","THOMAS J. EISEL","2626 CAPITAL MEDICAL BOULEVARD TALLAHASSEE, FL 32308","THOMAS J. EISEL","CHIEF FINANCIAL OFFICER","8503255000","8503257325","compass@hfgflorida.com"
"23",100256,"REGIONAL MEDICAL CENTER BAYONET POINT","00100256010120191231201905282020113523","14000 FIVAY RD",,,"HUDSON","51","PASCO","FL","34667","regina.temple@hcahealthcare.com",,"100256","119881","REGIONAL MEDICAL CENTER BAYONET POINT","14000 FIVAY ROAD","HUDSON","PASCO","34667","GENE THOMAS LAWHORNE, JR.","14000 FIVAY ROAD HUDSON, FL 34667","GENE THOMAS LAWHORNE, JR.","CHIEF FINANCIAL OFFICER","7278192929","7278695491","compass@hfgflorida.com"
"23",104016,"RIVER POINT BEHAVIORAL HEALTH","00104016010120191231201903052020105407","6300 BEACH BLVD",,,"JACKSONVILLE","16","DUVAL","FL","32216","kimberly.betz@uhsinc.com",,"104016",,"RIVER POINT HOSPITAL","6300 BEACH BOULEVARD","JACKSONVILLE","DUVAL","32216","KRISTEN SARGENT","UNIVERSAL HEALTH SERVICES1000 HEALTH PARK DRIVE, BLDG THREE, SUITE 400BRENTWOOD, TN  37027","KRISTEN SARGENT","REIMBURSEMENT MANAGER","6153125733","6153494293","Kristen.Sargent@uhsinc.com"
"23",104017,"WINDMOOR HEALTHCARE OF CLEARWATER","00104017010120191231201903052020105923","11300 US HWY 19 N",,,"CLEARWATER","52","PINELLAS","FL","33764","josh.rodriguez@uhsinc.com",,"104017",,"WINDMOOR HEALTHCARE","11300 U.S. HIGHWAY 19 NORTH","CLEARWATER","PINELLAS","33764","KRISTEN SARGENT","UNIVERSAL HEALTH SERVICES1000 HEALTH PARK DRIVE, BLDG THREE, SUITE 400BRENTWOOD, TN  37027","KRISTEN SARGENT","REIMBURSEMENT MANAGER","6153125733","6153494293","Kristen.Sargent@uhsinc.com"
"23",110047,"UNIVERSITY BEHAVIORAL CENTER","00110047010120191231201903052020105813","2500 DISCOVERY DR",,,"ORLANDO","48","ORANGE","FL","32826","melanie.nieves-camara@uhsinc.com",,"104076",,"UNIVERSITY BEHAVIORAL CENTER","2500 DISCOVERY DRIVE","ORLANDO","ORANGE","32826","KRISTEN SARGENT","UNIVERSAL HEALTH SERVICES1000 HEALTH PARK DRIVE, BLDG THREE, SUITE 400BRENTWOOD, TN  37027","KRISTEN SARGENT","REIMBURSEMENT MANAGER","6153125733","6153494293","Kristen.Sargent@uhsinc.com"
"23",23960011,"KINDRED HOSPITAL-BAY AREA-ST PETERSBURG","23960011010120191231201905292020041656","3030 SIXTH ST S",,,"SAINT PETERSBURG","52","PINELLAS","FL","33705","aketha.baker@kindred.com",,"10-2009","0102768-00","Kindred Hospital Bay Area St Petersburg","3030 Sixth Street South","St Petersburg","Pinellas","33705","Leah Drabant","3030 Sixth Street South St Petersburg, FL 33705","Leah Drabant","Controller","9412245847","7278926828","leah.drabant@kindred.com"
"23",23960085,"BAYCARE ALLIANT HOSPITAL","23960085010120191231201905052020034509","601 MAIN ST",,,"DUNEDIN","52","PINELLAS","FL","34698","marci.metzler@baycare.org",,"102021","103721","BAYCARE ALLIANT HOSPITAL","601 MAIN STREET","DUNEDIN","PINELLAS","34698","MARCI E. METZLER","601 MAIN STREET DUNEDIN, FL 34698","MARCI E. METZLER","MANAGER, FINANCE & OPERATIONS","7277346782","7277346758","compass@hfgflorida.com"
"23",100007,"ADVENTHEALTH ORLANDO","00100007010120191231201907072020010714","601 E ROLLINS ST",,,"ORLANDO","48","ORANGE","FL","32803","CAROLYN.MCCARTY@AdventHealth.com",,"100007","101290","ADVENTHEALTH ORLANDO","601 E. ROLLINS ST.","ORLANDO","Orange","32803","TODD GOODMAN","601 E. ROLLINS ST. ORLANDO, FL 32803","TODD GOODMAN","CHIEF FINANCIAL OFFICER","4073035600","4073035600","compass@hfgflorida.com"
"23",100184,"BROOKS REHABILITATION HOSPITAL","00100184010120191231201903032020021815","3599 UNIVERSITY BLVD S",,,"JACKSONVILLE","16","DUVAL","FL","32216-4252","brooks.managedcare@brooksrehab.org",,"103039","10271700","Brooks Rehabilitation Hospital","3599 University Boulevard","Jacksonville","Duval","32216","Provider Services Group, LLC","5011 Gate Parkway Bldg 100 Ste 100, Jacksonville, FL 32256","Blair Curran","Financial Operations Manager","9043457192","9043457486","Blair.Curran@brooksrehab.org"
"23",23960061,"WEKIVA SPRINGS","23960061010120191231201906082020120000","3947 SALISBURY RD",,,"JACKSONVILLE","16","DUVAL","FL","32216","Sheila.Carr@uhsinc.com",,"104069",,"WEKIVA SPRINGS CENTER","3947 SALISBURY RD","JACKSONVILLE","DUVAL","32216","KRISTEN SARGENT","UNIVERSAL HEALTH SERVICES1000 HEALTH PARK DRIVE, BDLG THREE, SUITE 400BRENTWOOD, TN  37027","KRISTEN SARGENT","REIMBURSEMENT MANAGER","6153125733","6153494293","Kristen.Sargent@uhsinc.com"
"23",23960096,"NEMOURS CHILDREN'S HOSPITAL","23960096010120191231201906082020102359","6535 NEMOURS PKWY",,,"ORLANDO","48","ORANGE","FL","32827-7884","rhartley@nemours.org",,"103304","4087600","Nemours Childrens Hospital","13535 Nemours Parkway","Orlando","Orange","32827","Provider Services Group LLC","5011 Gate Parkway Bldg 100 Ste 100, Jacksonville, FL 32256","Kelly Register","Managing Director","9046975170","4076507082","kelly.register@nemours.org"
"23",23960103,"PARK ROYAL HOSPITAL","23960103010120191231201906082020121915","9241 PARK ROYAL DR",,,"FORT MYERS","36","LEE","FL","33908",,,"794313",,"Park Royal Hospital","9241 Park Royal Dr","Fort Myers","Lee","33908","Kimberly McBride","9241 Park Royal Dr. Fort Myers, FL 33908","Kimberly McBride","Controller","7277419709","2395900056","kmcbride@parkroyalhospital.com"
"23",23960114,"NORTH TAMPA BEHAVIORAL HEALTH","23960114010120191231201906082020042539","29910 SR 56",,,"WESLEY CHAPEL","51","PASCO","FL","33543",,,"104075",,"North Tampa Behavioral Health","29910 SR 56","Wesley Chapel","Pasco","33543","Christy Pisarcik","29910 SR 56, Wesley Chapel, FL 33543",,,"8139223300","8139732358","christy.pisarcik@acadiahealthcare.com"
"23",100034,"MOUNT SINAI MEDICAL CENTER","00100034010120191231201904132020020043","4300 ALTON RD","5 WARNER ADMINISTRATION",,"MIAMI BEACH","13","MIAMI-DADE","FL","33140-2948","Angel.Pallin@msmc.com",,"100034","100463","MOUNT SINAI MEDICAL CENTER","4300 ALTON ROAD","MIAMI BEACH","MIAMI-DADE","33140","ALEX MENDEZ","4300 ALTON ROAD MIAMI BEACH, FL 33140","ALEX MENDEZ","CHIEF FINANCIAL OFFICER","3056742121","3056742007","compass@hfgflorida.com"
"23",110041,"WEST GABLES REHABILITATION HOSPITAL","00110041010120191231201904142020020847","2525 SW 75TH AVE",,,"MIAMI","13","MIAMI-DADE","FL","33155","MLaughman@selectmedical.com",,"103036","10170200","West Gables Rehabilitation Hospital, LLC","2525 SW 75th Avenue","Miami","Dade","33155","Sharon Ryan","4714 Gettysburg Road, Mechanicsburg PA 17055","Ashley Confer","Regional Director of Finance","7177303633",,"aconfer@selectmedical.com"
"23",100069,"ADVENTHEALTH CARROLLWOOD","00100069010120191231201906252020060102","7171 N DALE MABRY HWY",,,"TAMPA","29","HILLSBOROUGH","FL","33614",,,"100069","100943","ADVENTHEALTH CARROLLWOOD","7171 NORTH DALE MABRY HIGHWAY","TAMPA","HILLSBOROUGH","33614","TIMOTHY WIDDISON","3100 EAST FLETCHER AVE TAMPA, FL 33613","TIMOTHY WIDDISON","VP FINANCE, WEST FL  DIV","8136157518","8136157339","compass@hfgflorida.com"
"23",100070,"VENICE REGIONAL BAYFRONT HEALTH","00100070010120191231201906262020030712","540 THE RIALTO",,,"VENICE","58","SARASOTA","FL","34285","karen.fordham@bayfronthealth.com",,"100070","119733","VENICE REGIONAL BAYFRONT HEALTH","540 THE RIALTO","Venice","Sarasota","34285","Adam Bruning","4000 Meridian Boulevard
Franklin, TN 37067","Adam Bruning","Revenue Manager","6154657232","6153732603","adam_bruning@chs.net"
"23",100124,"SANTA ROSA MEDICAL CENTER","00100124010120191231201906302020022957","6002 BERRYHILL RD",,,"MILTON","57","SANTA ROSA","FL","32570","Doug.Sills@srmcfl.com",,"100124","101745","Santa Rosa Medical Center","6002 Berryhill Road","Milton","Santa Rosa","32570","Tien Nguyen","4000 Meridian Blvd, Franklin, TN 37067","Tien Nguyen","Revenue Manager","6154657411","6153732603","Tien_Nguyen@chs.net"
"23",110012,"SHRINERS HOSPITALS FOR CHILDREN-TAMPA","00110012010120191231201904222020082754","12502 USF PINE DR",,,"TAMPA","29","HILLSBOROUGH","FL","33612","trsmith@shrinenet.org",,"103303","2576600","Shriners Hospitals for Children - Tampa Hospital","12502 USF Pine Drive","Tampa","Hillsborough","33612-9499","Doug Beal","2900 Rocky Point Dr.  Tampa FL 33607","Doug Beal","Reimbursement Manager","8132818610","8132812519","dbeal@shrinenet.org"
"23",23960028,"SELECT SPECIALTY HOSPITAL-MIAMI","23960028010120191231201903022020043409","955 NW 3RD ST","8TH FLOOR",,"MIAMI","13","MIAMI-DADE","FL","33128","mnotario@selectmedical.com",,"03-7165","100337300-0","Select Specialty Hospital - Miami, Inc.","955 NW 3rd Street, 8th Floor","Miami","Miami-Dade","33128","Belma Baller","4714 Gettysburg Road, Mechanicsburg PA 17055","Theresa Hackman","Director of Finance","7179754767",,"bballer@selectmedical.com"
"23",23960043,"SELECT SPECIALTY HOSPITAL - ORLANDO (NORTH CAMPUS)","23960043010120191231201904272020093557","2250 BEDFORD RD",,,"ORLANDO","48","ORANGE","FL","32803",,,"2189690","103390000","Select Specialty Hospital - Orlando, Inc.","2250 Bedford Road","Orlando","Orange","32803","Belma Baller","4714 Gettysburg Road, Mechanicsburg PA 17050","Kristal Shook","Regional Director of Finance","7177306881","7179723810","bballer@selectmedical.com"
"23",23960059,"SELECT SPECIALTY HOSPITAL - TALLAHASSEE","23960059010120191231201904222020041037","1554 SURGEONS DR",,,"TALLAHASSEE","37","LEON","FL","32308",,,"04-4105","10374800","Select Specialty Hospital - Tallahassee, Inc.","1554 Surgeons Drive","Tallahassee","Leon","32308","Belma Baller","4714 Gettysburg Road, Mechanicsburg PA 17055","Kristal Shook","Director of Finance","7179723810",,"bballer@selectmedical.com"
"23",23960071,"SELECT SPECIALTY HOSPITAL GAINESVILLE","23960071010120191231201903022020043217","1600 SW ARCHER RD 5TH FLOOR",,,"GAINESVILLE","1","ALACHUA","FL","32610",,,"102022","103772000","Select Specialty Hospital - Gainesville","2708 SW Archer Road","Gainesville","Alachua","32608","Belma Baller","4714 Gettysburg Road, Mechanicsburg PA 17055","Kristal Shook","Director of Finance","7179202408",,"BBaller@selectmedical.com"
"23",23960120,"SELECT SPECIALTY HOSPITAL - DAYTONA BEACH","23960120010120191231201904222020032343","301 MEMORIAL MEDICAL PARKWAY","11th FLOOR",,"DAYTONA BEACH","64","VOLUSIA","FL","32117","alutes@selectmedical.com",,"10-2030","1648630-0","Select Specialty Hospital - Daytona Beach, Inc.","301 Memorial Medical Parkway, 11th Floor","Daytona Beach","Volusia","32117","Belma Baller","4714 Gettysburg Rd.Mechanicsburg, PA 17055","Theresa Hackman","Director of Finance LTACH","7175471467",,"BBaller@selectmedical.com"
"23",100043,"MEASE DUNEDIN HOSPITAL","00100043010120191231201905052020050853","601 MAIN ST",,,"DUNEDIN","52","PINELLAS","FL","34698","glenn.waters@baycare.org",,"100043","101541","MEASE DUNEDIN HOSPITAL","601 MAIN STREET","DUNEDIN","PINELLAS","34698","RONALD J. BEAMON","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","7277331111","7274627697","compass@hfgflorida.com"
"23",100052,"WINTER HAVEN HOSPITAL","00100052010120191231201905062020062641","200 AVE F NE",,,"WINTER HAVEN","53","POLK","FL","33881","GLENN.WATERS@BAYCARE.ORG",,"100052","101699","WINTER HAVEN HOSPITAL","200 AVENUE F NE","WINTER HAVEN","POLK","33881","RONALD J. BEAMON","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","8632931121","7274627697","compass@hfgflorida.com"
"23",100063,"MORTON PLANT NORTH BAY HOSPITAL","00100063010120191231201905052020085108","6600 MADISON ST",,,"NEW PORT RICHEY","51","PASCO","FL","34652","glenn.waters@baycare.org",,"100063","101508","MORTON PLANT NORTH BAY HOSPITAL","6600 MADISON STREET","NEW PORT RICHEY","PASCO","34652","RONALD J. BEAMON","6600 MADISON STREET NEW PORT RICHEY, FL 34652","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","7278428468","7274627697","compass@hfgflorida.com"
"23",100067,"ST ANTHONYS HOSPITAL","00100067010120191231201905062020030451","1200 SEVENTH AVE N",,,"SAINT PETERSBURG","52","PINELLAS","FL","33705","glenn.waters@baycare.org",,"100067","120227","ST. ANTHONY'S HOSPITAL","1200 SEVENTH AVENUE NORTH","ST. PETERSBURG","PINELLAS","33705","RONALD J. BEAMAN","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMAN","CHIEF FINANCIAL OFFICER","7278251100","7274627697","compass@hfgflorida.com"
"23",100075,"ST JOSEPHS HOSPITAL","00100075010120191231201905062020084319","3001 W MARTIN LUTHER KING JR BLVD",,,"TAMPA","29","HILLSBOROUGH","FL","33607","Lori.Dion@baycare.org",,"100075","100978","ST. JOSEPH'S HOSPITAL","3001 W MARTIN LUTHER KING JR BLVD","TAMPA","HILLSBOROUGH","33607","RONALD J. BEAMON","3001 W MARTIN LUTHER KING JR BLVD TAMPA, FL 33607","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","8138704000","7274627697","compass@hfgflorida.com"
"23",100121,"BARTOW REGIONAL MEDICAL CENTER","00100121010120191231201905062020072200","2200 OSPREY BLVD",,,"BARTOW","53","POLK","FL","33831","Lori.Dion@baycare.org",,"100121","120413","BARTOW REGIONAL MEDICAL CENTER","2200 OSPREY BLVD","BARTOW","POLK","33830","RONALD J. BEAMON","2985 DREW STREET CLEARWATER, FL 33759","RONALD J. BEAMON","CHIEF FINANCIAL OFFICER","8635338111","7274627697","compass@hfgflorida.com"
